time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,20.0,"(305.0, 1009.0)","(280.0, 1007.0)","(280.0, 980.0)","(305.0, 982.0)"
0.0,1.0,17.0,"(542.0, 837.0)","(559.0, 862.0)","(536.0, 879.0)","(519.0, 854.0)"
0.0,1.0,12.0,"(1274.0, 694.0)","(1254.0, 716.0)","(1235.0, 695.0)","(1256.0, 674.0)"
0.0,1.0,13.0,"(475.0, 613.0)","(493.0, 591.0)","(514.0, 610.0)","(496.0, 632.0)"
40.0,2.0,20.0,"(305.0, 1010.0)","(280.0, 1008.0)","(280.0, 980.0)","(305.0, 983.0)"
40.0,2.0,17.0,"(542.0, 837.0)","(559.0, 862.0)","(535.0, 878.0)","(519.0, 853.0)"
40.0,2.0,12.0,"(1275.0, 694.0)","(1254.0, 716.0)","(1236.0, 695.0)","(1257.0, 673.0)"
40.0,2.0,13.0,"(475.0, 613.0)","(493.0, 591.0)","(514.0, 610.0)","(496.0, 632.0)"
80.0,3.0,20.0,"(305.0, 1013.0)","(280.0, 1010.0)","(280.0, 983.0)","(305.0, 986.0)"
80.0,3.0,18.0,"(580.0, 976.0)","(575.0, 947.0)","(603.0, 943.0)","(607.0, 972.0)"
80.0,3.0,17.0,"(543.0, 837.0)","(559.0, 862.0)","(535.0, 879.0)","(519.0, 853.0)"
80.0,3.0,12.0,"(1277.0, 694.0)","(1256.0, 715.0)","(1237.0, 695.0)","(1259.0, 673.0)"
80.0,3.0,13.0,"(475.0, 613.0)","(493.0, 591.0)","(514.0, 610.0)","(496.0, 632.0)"
159.0,4.0,20.0,"(305.0, 1014.0)","(280.0, 1011.0)","(280.0, 985.0)","(305.0, 987.0)"
159.0,4.0,18.0,"(580.0, 978.0)","(575.0, 948.0)","(603.0, 945.0)","(607.0, 973.0)"
159.0,4.0,17.0,"(543.0, 837.0)","(559.0, 862.0)","(535.0, 879.0)","(519.0, 853.0)"
159.0,4.0,12.0,"(1278.0, 694.0)","(1257.0, 715.0)","(1238.0, 695.0)","(1260.0, 673.0)"
159.0,4.0,13.0,"(475.0, 613.0)","(493.0, 591.0)","(514.0, 610.0)","(496.0, 632.0)"
199.0,5.0,20.0,"(305.0, 1015.0)","(280.0, 1013.0)","(280.0, 986.0)","(305.0, 989.0)"
199.0,5.0,18.0,"(579.0, 980.0)","(575.0, 950.0)","(602.0, 947.0)","(606.0, 976.0)"
199.0,5.0,17.0,"(543.0, 837.0)","(559.0, 862.0)","(535.0, 879.0)","(519.0, 853.0)"
199.0,5.0,12.0,"(1279.0, 693.0)","(1258.0, 715.0)","(1239.0, 694.0)","(1261.0, 673.0)"
199.0,5.0,13.0,"(475.0, 613.0)","(493.0, 591.0)","(514.0, 610.0)","(496.0, 632.0)"
240.0,6.0,20.0,"(305.0, 1016.0)","(280.0, 1014.0)","(279.0, 988.0)","(304.0, 990.0)"
240.0,6.0,18.0,"(579.0, 981.0)","(574.0, 952.0)","(602.0, 949.0)","(605.0, 978.0)"
240.0,6.0,17.0,"(543.0, 837.0)","(559.0, 862.0)","(535.0, 879.0)","(519.0, 853.0)"
240.0,6.0,12.0,"(1280.0, 693.0)","(1258.0, 714.0)","(1240.0, 693.0)","(1262.0, 672.0)"
240.0,6.0,13.0,"(475.0, 613.0)","(493.0, 591.0)","(515.0, 610.0)","(496.0, 632.0)"
280.0,7.0,20.0,"(306.0, 1017.0)","(280.0, 1015.0)","(279.0, 989.0)","(304.0, 990.0)"
280.0,7.0,17.0,"(543.0, 837.0)","(558.0, 863.0)","(535.0, 879.0)","(519.0, 853.0)"
280.0,7.0,13.0,"(475.0, 612.0)","(493.0, 591.0)","(515.0, 610.0)","(496.0, 632.0)"
280.0,7.0,12.0,"(1280.0, 692.0)","(1258.0, 713.0)","(1240.0, 692.0)","(1262.0, 671.0)"
359.0,8.0,20.0,"(306.0, 1017.0)","(280.0, 1015.0)","(279.0, 988.0)","(304.0, 990.0)"
359.0,8.0,18.0,"(576.0, 985.0)","(572.0, 956.0)","(600.0, 953.0)","(603.0, 983.0)"
359.0,8.0,17.0,"(543.0, 837.0)","(558.0, 863.0)","(535.0, 879.0)","(519.0, 853.0)"
359.0,8.0,13.0,"(475.0, 612.0)","(493.0, 591.0)","(515.0, 610.0)","(496.0, 632.0)"
359.0,8.0,12.0,"(1280.0, 692.0)","(1258.0, 713.0)","(1240.0, 692.0)","(1262.0, 670.0)"
400.0,9.0,17.0,"(544.0, 836.0)","(559.0, 863.0)","(535.0, 879.0)","(519.0, 853.0)"
400.0,9.0,12.0,"(1281.0, 692.0)","(1258.0, 714.0)","(1241.0, 691.0)","(1263.0, 670.0)"
400.0,9.0,13.0,"(475.0, 612.0)","(493.0, 591.0)","(515.0, 610.0)","(496.0, 632.0)"
400.0,9.0,20.0,"(306.0, 1017.0)","(281.0, 1015.0)","(279.0, 988.0)","(305.0, 990.0)"
400.0,9.0,18.0,"(574.0, 989.0)","(571.0, 958.0)","(599.0, 955.0)","(602.0, 985.0)"
440.0,10.0,20.0,"(306.0, 1017.0)","(280.0, 1015.0)","(279.0, 988.0)","(304.0, 990.0)"
440.0,10.0,17.0,"(542.0, 837.0)","(558.0, 863.0)","(535.0, 879.0)","(519.0, 853.0)"
440.0,10.0,13.0,"(476.0, 613.0)","(493.0, 591.0)","(515.0, 609.0)","(497.0, 631.0)"
480.0,11.0,20.0,"(306.0, 1017.0)","(280.0, 1016.0)","(279.0, 989.0)","(304.0, 991.0)"
480.0,11.0,18.0,"(571.0, 994.0)","(569.0, 963.0)","(596.0, 960.0)","(600.0, 989.0)"
480.0,11.0,17.0,"(543.0, 837.0)","(558.0, 864.0)","(535.0, 879.0)","(519.0, 853.0)"
480.0,11.0,13.0,"(476.0, 613.0)","(494.0, 591.0)","(516.0, 610.0)","(497.0, 631.0)"
559.0,12.0,20.0,"(306.0, 1017.0)","(280.0, 1016.0)","(279.0, 989.0)","(304.0, 991.0)"
559.0,12.0,17.0,"(543.0, 837.0)","(558.0, 864.0)","(535.0, 879.0)","(519.0, 853.0)"
559.0,12.0,13.0,"(476.0, 613.0)","(494.0, 591.0)","(516.0, 610.0)","(497.0, 632.0)"
600.0,13.0,20.0,"(306.0, 1017.0)","(280.0, 1016.0)","(279.0, 989.0)","(304.0, 990.0)"
600.0,13.0,17.0,"(543.0, 838.0)","(558.0, 864.0)","(535.0, 879.0)","(519.0, 854.0)"
600.0,13.0,13.0,"(477.0, 613.0)","(494.0, 591.0)","(516.0, 610.0)","(498.0, 631.0)"
640.0,14.0,20.0,"(306.0, 1017.0)","(281.0, 1016.0)","(279.0, 989.0)","(304.0, 989.0)"
640.0,14.0,17.0,"(543.0, 838.0)","(558.0, 864.0)","(535.0, 880.0)","(519.0, 854.0)"
640.0,14.0,13.0,"(477.0, 613.0)","(495.0, 591.0)","(516.0, 610.0)","(498.0, 631.0)"
640.0,14.0,18.0,"(571.0, 996.0)","(566.0, 967.0)","(593.0, 963.0)","(598.0, 992.0)"
680.0,15.0,20.0,"(306.0, 1016.0)","(280.0, 1015.0)","(278.0, 989.0)","(304.0, 989.0)"
680.0,15.0,18.0,"(569.0, 997.0)","(565.0, 968.0)","(592.0, 965.0)","(596.0, 995.0)"
680.0,15.0,17.0,"(543.0, 838.0)","(558.0, 864.0)","(535.0, 880.0)","(519.0, 854.0)"
680.0,15.0,13.0,"(478.0, 612.0)","(496.0, 590.0)","(517.0, 609.0)","(499.0, 631.0)"
759.0,16.0,20.0,"(306.0, 1016.0)","(280.0, 1015.0)","(278.0, 989.0)","(304.0, 989.0)"
759.0,16.0,17.0,"(543.0, 838.0)","(559.0, 864.0)","(534.0, 879.0)","(519.0, 854.0)"
759.0,16.0,13.0,"(478.0, 612.0)","(497.0, 590.0)","(518.0, 609.0)","(499.0, 631.0)"
799.0,17.0,20.0,"(306.0, 1016.0)","(280.0, 1015.0)","(278.0, 989.0)","(304.0, 989.0)"
799.0,17.0,17.0,"(543.0, 838.0)","(559.0, 864.0)","(535.0, 880.0)","(519.0, 854.0)"
799.0,17.0,13.0,"(478.0, 612.0)","(497.0, 590.0)","(518.0, 609.0)","(500.0, 631.0)"
840.0,18.0,20.0,"(306.0, 1016.0)","(280.0, 1015.0)","(278.0, 989.0)","(304.0, 989.0)"
840.0,18.0,17.0,"(543.0, 839.0)","(559.0, 864.0)","(535.0, 880.0)","(519.0, 854.0)"
840.0,18.0,13.0,"(479.0, 612.0)","(497.0, 590.0)","(518.0, 609.0)","(500.0, 631.0)"
840.0,18.0,18.0,"(567.0, 1000.0)","(562.0, 971.0)","(589.0, 967.0)","(593.0, 997.0)"
880.0,19.0,20.0,"(306.0, 1015.0)","(280.0, 1015.0)","(279.0, 988.0)","(304.0, 988.0)"
880.0,19.0,17.0,"(543.0, 839.0)","(559.0, 865.0)","(535.0, 880.0)","(519.0, 854.0)"
880.0,19.0,13.0,"(479.0, 612.0)","(497.0, 590.0)","(519.0, 609.0)","(500.0, 631.0)"
959.0,20.0,20.0,"(306.0, 1015.0)","(280.0, 1015.0)","(279.0, 988.0)","(304.0, 989.0)"
959.0,20.0,18.0,"(565.0, 1001.0)","(559.0, 972.0)","(586.0, 968.0)","(591.0, 998.0)"
959.0,20.0,17.0,"(543.0, 839.0)","(559.0, 864.0)","(534.0, 880.0)","(520.0, 853.0)"
959.0,20.0,13.0,"(479.0, 612.0)","(497.0, 590.0)","(519.0, 609.0)","(500.0, 631.0)"
999.0,21.0,20.0,"(306.0, 1015.0)","(280.0, 1015.0)","(279.0, 988.0)","(304.0, 989.0)"
999.0,21.0,17.0,"(544.0, 839.0)","(559.0, 864.0)","(534.0, 879.0)","(519.0, 853.0)"
999.0,21.0,13.0,"(479.0, 612.0)","(497.0, 590.0)","(519.0, 609.0)","(500.0, 631.0)"
1040.0,22.0,20.0,"(306.0, 1015.0)","(281.0, 1014.0)","(279.0, 987.0)","(304.0, 988.0)"
1040.0,22.0,18.0,"(565.0, 1001.0)","(560.0, 972.0)","(587.0, 968.0)","(592.0, 998.0)"
1040.0,22.0,17.0,"(544.0, 839.0)","(558.0, 865.0)","(534.0, 879.0)","(520.0, 853.0)"
1040.0,22.0,13.0,"(479.0, 612.0)","(497.0, 590.0)","(519.0, 609.0)","(500.0, 631.0)"
1079.0,23.0,20.0,"(307.0, 1014.0)","(281.0, 1014.0)","(279.0, 987.0)","(305.0, 987.0)"
1079.0,23.0,18.0,"(564.0, 1001.0)","(559.0, 972.0)","(586.0, 968.0)","(591.0, 998.0)"
