time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,13,"(1528.0, 902.0)","(1535.0, 866.0)","(1571.0, 874.0)","(1565.0, 909.0)"
0.0,1.0,11,"(683.0, 781.0)","(709.0, 779.0)","(715.0, 807.0)","(690.0, 810.0)"
0.0,1.0,18,"(684.0, 513.0)","(655.0, 513.0)","(656.0, 485.0)","(685.0, 486.0)"
0.0,1.0,14,"(922.0, 350.0)","(924.0, 322.0)","(953.0, 319.0)","(952.0, 350.0)"
0.0,1.0,12,"(1047.0, 555.0)","(1075.0, 570.0)","(1059.0, 595.0)","(1034.0, 581.0)"
0.0,1.0,16,"(899.0, 576.0)","(878.0, 556.0)","(898.0, 534.0)","(919.0, 555.0)"
40.0,2.0,13,"(1527.0, 902.0)","(1534.0, 867.0)","(1571.0, 874.0)","(1564.0, 910.0)"
40.0,2.0,11,"(684.0, 781.0)","(709.0, 778.0)","(716.0, 807.0)","(690.0, 809.0)"
40.0,2.0,16,"(894.0, 583.0)","(874.0, 561.0)","(896.0, 541.0)","(916.0, 563.0)"
40.0,2.0,14,"(922.0, 350.0)","(924.0, 322.0)","(953.0, 319.0)","(952.0, 347.0)"
40.0,2.0,12,"(1054.0, 556.0)","(1082.0, 568.0)","(1070.0, 596.0)","(1042.0, 583.0)"
40.0,2.0,18,"(683.0, 514.0)","(655.0, 513.0)","(656.0, 485.0)","(685.0, 487.0)"
119.0,3.0,13,"(1527.0, 903.0)","(1534.0, 867.0)","(1571.0, 875.0)","(1564.0, 910.0)"
119.0,3.0,11,"(684.0, 781.0)","(710.0, 778.0)","(716.0, 807.0)","(690.0, 809.0)"
119.0,3.0,12,"(1056.0, 555.0)","(1085.0, 567.0)","(1073.0, 595.0)","(1045.0, 584.0)"
119.0,3.0,16,"(892.0, 586.0)","(872.0, 564.0)","(894.0, 544.0)","(914.0, 566.0)"
119.0,3.0,14,"(922.0, 350.0)","(924.0, 322.0)","(953.0, 319.0)","(951.0, 347.0)"
119.0,3.0,18,"(683.0, 514.0)","(655.0, 513.0)","(656.0, 485.0)","(685.0, 487.0)"
160.0,4.0,13,"(1527.0, 903.0)","(1534.0, 867.0)","(1571.0, 875.0)","(1564.0, 910.0)"
160.0,4.0,11,"(684.0, 780.0)","(709.0, 777.0)","(716.0, 807.0)","(691.0, 809.0)"
160.0,4.0,12,"(1059.0, 556.0)","(1088.0, 566.0)","(1077.0, 595.0)","(1047.0, 585.0)"
160.0,4.0,18,"(684.0, 514.0)","(655.0, 513.0)","(656.0, 485.0)","(685.0, 487.0)"
160.0,4.0,14,"(922.0, 350.0)","(924.0, 322.0)","(953.0, 319.0)","(951.0, 347.0)"
160.0,4.0,16,"(891.0, 589.0)","(870.0, 567.0)","(892.0, 547.0)","(912.0, 570.0)"
200.0,5.0,13,"(1527.0, 903.0)","(1534.0, 867.0)","(1570.0, 875.0)","(1564.0, 910.0)"
200.0,5.0,11,"(685.0, 780.0)","(710.0, 777.0)","(717.0, 806.0)","(691.0, 808.0)"
200.0,5.0,12,"(1059.0, 555.0)","(1088.0, 565.0)","(1079.0, 594.0)","(1049.0, 585.0)"
200.0,5.0,18,"(684.0, 514.0)","(655.0, 513.0)","(656.0, 485.0)","(685.0, 487.0)"
200.0,5.0,14,"(922.0, 351.0)","(924.0, 322.0)","(953.0, 319.0)","(951.0, 348.0)"
200.0,5.0,16,"(889.0, 591.0)","(869.0, 569.0)","(891.0, 549.0)","(911.0, 572.0)"
240.0,6.0,13,"(1527.0, 902.0)","(1534.0, 867.0)","(1570.0, 875.0)","(1564.0, 910.0)"
240.0,6.0,11,"(686.0, 779.0)","(711.0, 776.0)","(718.0, 805.0)","(692.0, 808.0)"
240.0,6.0,12,"(1056.0, 555.0)","(1086.0, 563.0)","(1079.0, 592.0)","(1049.0, 585.0)"
240.0,6.0,18,"(684.0, 514.0)","(655.0, 513.0)","(656.0, 486.0)","(685.0, 487.0)"
240.0,6.0,14,"(922.0, 351.0)","(924.0, 322.0)","(953.0, 320.0)","(951.0, 348.0)"
240.0,6.0,16,"(886.0, 595.0)","(867.0, 573.0)","(889.0, 554.0)","(908.0, 577.0)"
319.0,7.0,13,"(1527.0, 903.0)","(1534.0, 868.0)","(1571.0, 876.0)","(1564.0, 911.0)"
319.0,7.0,11,"(686.0, 778.0)","(712.0, 775.0)","(719.0, 804.0)","(693.0, 807.0)"
319.0,7.0,12,"(1056.0, 555.0)","(1085.0, 562.0)","(1079.0, 591.0)","(1049.0, 585.0)"
319.0,7.0,16,"(885.0, 597.0)","(864.0, 575.0)","(887.0, 554.0)","(907.0, 578.0)"
319.0,7.0,18,"(684.0, 514.0)","(655.0, 513.0)","(656.0, 486.0)","(685.0, 487.0)"
319.0,7.0,14,"(922.0, 351.0)","(924.0, 322.0)","(953.0, 320.0)","(951.0, 348.0)"
360.0,8.0,13,"(1527.0, 903.0)","(1535.0, 867.0)","(1571.0, 876.0)","(1564.0, 911.0)"
360.0,8.0,11,"(687.0, 777.0)","(712.0, 774.0)","(719.0, 804.0)","(694.0, 807.0)"
360.0,8.0,16,"(883.0, 598.0)","(863.0, 577.0)","(886.0, 556.0)","(906.0, 579.0)"
360.0,8.0,12,"(1054.0, 555.0)","(1085.0, 560.0)","(1079.0, 590.0)","(1049.0, 585.0)"
360.0,8.0,18,"(684.0, 514.0)","(655.0, 513.0)","(656.0, 486.0)","(685.0, 487.0)"
360.0,8.0,14,"(922.0, 351.0)","(924.0, 322.0)","(953.0, 320.0)","(951.0, 348.0)"
400.0,9.0,13,"(1527.0, 903.0)","(1535.0, 868.0)","(1571.0, 876.0)","(1564.0, 911.0)"
400.0,9.0,11,"(687.0, 778.0)","(712.0, 774.0)","(720.0, 803.0)","(695.0, 807.0)"
400.0,9.0,12,"(1054.0, 554.0)","(1084.0, 559.0)","(1080.0, 589.0)","(1049.0, 585.0)"
400.0,9.0,18,"(684.0, 514.0)","(655.0, 513.0)","(656.0, 486.0)","(685.0, 487.0)"
