time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,17,"(637.0, 867.0)","(608.0, 860.0)","(616.0, 832.0)","(645.0, 840.0)"
0.0,1.0,16,"(339.0, 854.0)","(349.0, 828.0)","(367.0, 841.0)","(357.0, 867.0)"
41.0,2.0,17,"(637.0, 867.0)","(608.0, 860.0)","(616.0, 832.0)","(644.0, 840.0)"
41.0,2.0,16,"(339.0, 854.0)","(349.0, 828.0)","(367.0, 841.0)","(357.0, 867.0)"
81.0,3.0,17,"(637.0, 867.0)","(608.0, 859.0)","(616.0, 832.0)","(644.0, 840.0)"
81.0,3.0,16,"(339.0, 854.0)","(349.0, 828.0)","(367.0, 841.0)","(357.0, 867.0)"
121.0,4.0,17,"(636.0, 867.0)","(608.0, 860.0)","(616.0, 832.0)","(644.0, 840.0)"
121.0,4.0,16,"(339.0, 854.0)","(349.0, 828.0)","(367.0, 841.0)","(357.0, 867.0)"
200.0,5.0,17,"(636.0, 867.0)","(608.0, 859.0)","(616.0, 832.0)","(644.0, 840.0)"
200.0,5.0,16,"(339.0, 853.0)","(349.0, 828.0)","(367.0, 841.0)","(357.0, 866.0)"
241.0,6.0,17,"(636.0, 867.0)","(608.0, 859.0)","(616.0, 832.0)","(644.0, 840.0)"
241.0,6.0,16,"(339.0, 853.0)","(349.0, 828.0)","(367.0, 841.0)","(358.0, 866.0)"
281.0,7.0,17,"(636.0, 867.0)","(608.0, 859.0)","(615.0, 832.0)","(644.0, 840.0)"
281.0,7.0,16,"(340.0, 854.0)","(350.0, 828.0)","(368.0, 841.0)","(358.0, 866.0)"
321.0,8.0,17,"(636.0, 867.0)","(607.0, 859.0)","(615.0, 832.0)","(644.0, 840.0)"
321.0,8.0,16,"(340.0, 854.0)","(350.0, 828.0)","(369.0, 840.0)","(358.0, 866.0)"
400.0,9.0,17,"(636.0, 867.0)","(607.0, 859.0)","(615.0, 832.0)","(644.0, 840.0)"
400.0,9.0,16,"(341.0, 854.0)","(350.0, 829.0)","(368.0, 841.0)","(359.0, 866.0)"
441.0,10.0,17,"(636.0, 867.0)","(607.0, 859.0)","(615.0, 832.0)","(644.0, 840.0)"
441.0,10.0,16,"(341.0, 853.0)","(350.0, 828.0)","(368.0, 840.0)","(359.0, 865.0)"
481.0,11.0,17,"(636.0, 866.0)","(607.0, 859.0)","(615.0, 830.0)","(643.0, 840.0)"
481.0,11.0,16,"(341.0, 853.0)","(350.0, 827.0)","(369.0, 841.0)","(359.0, 866.0)"
521.0,12.0,17,"(636.0, 866.0)","(607.0, 859.0)","(614.0, 832.0)","(644.0, 839.0)"
521.0,12.0,16,"(341.0, 853.0)","(351.0, 825.0)","(369.0, 840.0)","(359.0, 866.0)"
600.0,13.0,17,"(636.0, 866.0)","(607.0, 859.0)","(614.0, 832.0)","(644.0, 839.0)"
600.0,13.0,16,"(341.0, 852.0)","(351.0, 828.0)","(369.0, 840.0)","(359.0, 866.0)"
641.0,14.0,17,"(635.0, 866.0)","(607.0, 859.0)","(614.0, 832.0)","(645.0, 839.0)"
641.0,14.0,16,"(341.0, 851.0)","(351.0, 827.0)","(369.0, 840.0)","(359.0, 865.0)"
681.0,15.0,17,"(635.0, 866.0)","(607.0, 859.0)","(614.0, 832.0)","(643.0, 839.0)"
681.0,15.0,16,"(341.0, 851.0)","(352.0, 826.0)","(371.0, 840.0)","(359.0, 865.0)"
721.0,16.0,17,"(636.0, 865.0)","(607.0, 858.0)","(614.0, 832.0)","(643.0, 838.0)"
721.0,16.0,16,"(344.0, 851.0)","(352.0, 826.0)","(370.0, 839.0)","(361.0, 863.0)"
800.0,17.0,17,"(636.0, 865.0)","(607.0, 858.0)","(615.0, 831.0)","(643.0, 838.0)"
800.0,17.0,16,"(343.0, 850.0)","(352.0, 825.0)","(371.0, 837.0)","(361.0, 863.0)"
841.0,18.0,17,"(636.0, 865.0)","(607.0, 858.0)","(615.0, 831.0)","(644.0, 838.0)"
841.0,18.0,16,"(342.0, 850.0)","(352.0, 825.0)","(370.0, 838.0)","(361.0, 864.0)"
881.0,19.0,17,"(636.0, 865.0)","(607.0, 858.0)","(615.0, 831.0)","(644.0, 838.0)"
881.0,19.0,16,"(342.0, 850.0)","(353.0, 825.0)","(371.0, 839.0)","(361.0, 864.0)"
921.0,20.0,17,"(636.0, 865.0)","(607.0, 858.0)","(615.0, 831.0)","(644.0, 838.0)"
921.0,20.0,16,"(342.0, 850.0)","(353.0, 825.0)","(371.0, 839.0)","(360.0, 864.0)"
1000.0,21.0,17,"(636.0, 865.0)","(608.0, 858.0)","(615.0, 831.0)","(644.0, 838.0)"
1000.0,21.0,16,"(342.0, 850.0)","(353.0, 825.0)","(371.0, 839.0)","(360.0, 864.0)"
1041.0,22.0,17,"(636.0, 865.0)","(608.0, 858.0)","(615.0, 831.0)","(644.0, 838.0)"
1041.0,22.0,16,"(342.0, 850.0)","(352.0, 825.0)","(371.0, 839.0)","(360.0, 864.0)"
1081.0,23.0,17,"(636.0, 865.0)","(608.0, 858.0)","(615.0, 831.0)","(644.0, 838.0)"
1081.0,23.0,16,"(342.0, 850.0)","(352.0, 825.0)","(371.0, 839.0)","(360.0, 864.0)"
1121.0,24.0,17,"(636.0, 865.0)","(608.0, 858.0)","(615.0, 830.0)","(644.0, 838.0)"
1121.0,24.0,16,"(342.0, 850.0)","(352.0, 825.0)","(371.0, 839.0)","(360.0, 864.0)"
1200.0,25.0,17,"(636.0, 865.0)","(608.0, 858.0)","(615.0, 830.0)","(644.0, 838.0)"
1200.0,25.0,16,"(342.0, 850.0)","(352.0, 825.0)","(371.0, 839.0)","(360.0, 864.0)"
1241.0,26.0,17,"(636.0, 865.0)","(608.0, 858.0)","(615.0, 830.0)","(644.0, 838.0)"
1241.0,26.0,16,"(342.0, 850.0)","(352.0, 824.0)","(370.0, 837.0)","(360.0, 864.0)"
1281.0,27.0,17,"(636.0, 865.0)","(608.0, 858.0)","(615.0, 831.0)","(644.0, 838.0)"
1281.0,27.0,16,"(342.0, 850.0)","(352.0, 825.0)","(370.0, 838.0)","(360.0, 864.0)"
1321.0,28.0,17,"(636.0, 865.0)","(607.0, 858.0)","(615.0, 831.0)","(644.0, 838.0)"
1321.0,28.0,16,"(342.0, 850.0)","(352.0, 825.0)","(370.0, 838.0)","(360.0, 864.0)"
1400.0,29.0,17,"(636.0, 865.0)","(607.0, 858.0)","(615.0, 831.0)","(644.0, 838.0)"
1400.0,29.0,16,"(342.0, 850.0)","(352.0, 824.0)","(370.0, 838.0)","(360.0, 864.0)"
1441.0,30.0,17,"(636.0, 865.0)","(607.0, 858.0)","(615.0, 831.0)","(643.0, 838.0)"
1441.0,30.0,16,"(342.0, 850.0)","(352.0, 824.0)","(370.0, 838.0)","(360.0, 864.0)"
1441.0,30.0,20,"(766.0, 1007.0)","(765.0, 1035.0)","(736.0, 1034.0)","(736.0, 1003.0)"
