time_MS,frame,ID,top_left,top_right,bottom_right,bottom_left
0.0,1.0,,,,,
39.0,2.0,,,,,
119.0,3.0,,,,,
160.0,4.0,,,,,
200.0,5.0,,,,,
239.0,6.0,,,,,
319.0,7.0,,,,,
359.0,8.0,,,,,
399.0,9.0,,,,,
439.0,10.0,,,,,
519.0,11.0,,,,,
559.0,12.0,,,,,
600.0,13.0,,,,,
639.0,14.0,,,,,
719.0,15.0,,,,,
759.0,16.0,,,,,
799.0,17.0,,,,,
839.0,18.0,,,,,
919.0,19.0,,,,,
959.0,20.0,,,,,
999.0,21.0,,,,,
1039.0,22.0,,,,,
1119.0,23.0,,,,,
1159.0,24.0,,,,,
1199.0,25.0,,,,,
1239.0,26.0,,,,,
1318.0,27.0,,,,,
1359.0,28.0,,,,,
1399.0,29.0,,,,,
1439.0,30.0,,,,,
1518.0,31.0,,,,,
1559.0,32.0,,,,,
1599.0,33.0,,,,,
1639.0,34.0,,,,,
1718.0,35.0,,,,,
1759.0,36.0,,,,,
1799.0,37.0,,,,,
1839.0,38.0,,,,,
1918.0,39.0,,,,,
1959.0,40.0,,,,,
1999.0,41.0,,,,,
2039.0000000000002,42.0,,,,,
2118.0,43.0,,,,,
2159.0,44.0,,,,,
2199.0,45.0,,,,,
2239.0,46.0,,,,,
2318.0,47.0,,,,,
2359.0,48.0,,,,,
2399.0,49.0,,,,,
2438.0,50.0,,,,,
2518.0,51.0,,,,,
2559.0,52.0,,,,,
2599.0,53.0,,,,,
2639.0,54.0,,,,,
2718.0,55.0,,,,,
2759.0,56.0,,,,,
2799.0,57.0,,,,,
2839.0,58.0,,,,,
2918.0,59.0,,,,,
2959.0,60.0,,,,,
2999.0,61.0,,,,,
3039.0,62.0,,,,,
3118.0,63.0,,,,,
3159.0,64.0,,,,,
3199.0,65.0,,,,,
3239.0,66.0,,,,,
3318.0,67.0,,,,,
3359.0,68.0,17.0,"(2050.0, 398.0)","(2075.0, 417.0)","(2073.0, 433.0)","(2047.0, 412.0)"
3399.0,69.0,,,,,
3439.0,70.0,,,,,
3518.0,71.0,,,,,
3559.0,72.0,,,,,
3599.0,73.0,,,,,
3639.0,74.0,,,,,
3718.0,75.0,,,,,
3759.0,76.0,,,,,
3799.0,77.0,,,,,
3839.0,78.0,,,,,
3918.0,79.0,,,,,
3959.0,80.0,,,,,
3998.0,81.0,,,,,
4038.0000000000005,82.0,,,,,
4118.0,83.0,,,,,
4158.0,84.0,,,,,
4199.0,85.0,,,,,
4238.0,86.0,,,,,
4318.0,87.0,,,,,
4358.0,88.0,,,,,
4398.0,89.0,,,,,
4438.0,90.0,,,,,
4518.0,91.0,,,,,
4558.0,92.0,,,,,
4598.0,93.0,,,,,
4638.0,94.0,,,,,
4718.0,95.0,,,,,
4758.0,96.0,,,,,
4798.0,97.0,,,,,
4838.0,98.0,,,,,
4918.0,99.0,,,,,
4958.0,100.0,,,,,
4998.0,101.0,,,,,
5038.0,102.0,,,,,
5117.0,103.0,,,,,
5158.0,104.0,,,,,
5198.0,105.0,,,,,
5238.0,106.0,,,,,
5317.0,107.0,,,,,
5358.0,108.0,,,,,
5398.0,109.0,,,,,
5438.0,110.0,,,,,
5517.0,111.0,,,,,
5558.0,112.0,,,,,
5598.0,113.0,,,,,
5638.0,114.0,,,,,
5717.0,115.0,,,,,
5758.0,116.0,,,,,
5798.0,117.0,,,,,
5838.0,118.0,,,,,
5917.0,119.0,17.0,"(2064.0, 428.0)","(2075.0, 460.0)","(2068.0, 460.0)","(2056.0, 427.0)"
5958.0,120.0,,,,,
5998.0,121.0,17.0,"(2065.0, 430.0)","(2076.0, 461.0)","(2067.0, 460.0)","(2056.0, 428.0)"
6038.0,122.0,,,,,
6117.0,123.0,,,,,
6158.0,124.0,,,,,
6198.0,125.0,,,,,
6238.0,126.0,,,,,
6317.0,127.0,,,,,
6358.0,128.0,,,,,
6398.0,129.0,,,,,
6437.0,130.0,,,,,
6517.0,131.0,,,,,
6558.0,132.0,,,,,
6598.0,133.0,,,,,
6638.0,134.0,,,,,
6717.0,135.0,,,,,
